lit_pretest,math_pretest,lit_posttest,math_posttest,ses,pct_frpl,yrsprek,yrsk,yrs1st,basicmath,childcentmath,childcentlit,basiclit
25.43,21.56,34.72,22.71,-0.24,13.68,0,25.5,0,-0.25357493,-0.138421274,-0.525904439,-0.129397287
46.7,41.56,57.65,83.03,0.13,13.68,0,25.5,0,-0.25357493,-0.138421274,-0.525904439,-0.129397287
30.02,23.02,38.15,31.45,-0.59,13.68,0,25.5,0,-0.25357493,-0.138421274,-0.525904439,-0.129397287
34.6,23.95,36.02,30.11,-0.32,13.68,0,25.5,0,-0.25357493,-0.138421274,-0.525904439,-0.129397287
33.52,23.3,45.07,25.61,-0.44,13.68,0,25.5,0,-0.25357493,-0.138421274,-0.525904439,-0.129397287
39.77,31.78,47.06,37.17,-0.64,13.68,0,25.5,0,-0.25357493,-0.138421274,-0.525904439,-0.129397287
27.38,12.19,29.66,18.7,-0.81,13.68,0,25.5,0,-0.25357493,-0.138421274,-0.525904439,-0.129397287
26.95,22.07,29.03,28.71,0.02,13.68,0,25.5,0,-0.25357493,-0.138421274,-0.525904439,-0.129397287
27.89,15.06,33.36,20.01,0.8,13.68,0,25.5,0,-0.25357493,-0.138421274,-0.525904439,-0.129397287
26.29,16.19,27.06,16.67,-0.85,13.68,0,25.5,0,-0.25357493,-0.138421274,-0.525904439,-0.129397287
35.6,33.61,45.06,36.08,-0.22,13.68,0,25.5,0,-0.25357493,-0.138421274,-0.525904439,-0.129397287
29.47,13.97,36.62,17.3,-0.31,13.68,0,25.5,0,-0.25357493,-0.138421274,-0.525904439,-0.129397287
25.85,23.4,33.53,27.18,-0.45,13.68,0,25.5,0,-0.25357493,-0.138421274,-0.525904439,-0.129397287
28.58,19.15,36.45,22.43,-0.33,13.68,0,25.5,0,-0.25357493,-0.138421274,-0.525904439,-0.129397287
23.48,17.19,34,19.91,-0.51,13.68,0,25.5,0,-0.25357493,-0.138421274,-0.525904439,-0.129397287
27.01,17.73,30.54,27.45,-0.35,13.68,0,25.5,0,-0.25357493,-0.138421274,-0.525904439,-0.129397287
29.75,29.85,35.04,31.46,1.04,13.68,0,25.5,0,-0.25357493,-0.138421274,-0.525904439,-0.129397287
29.14,31.9,48.13,41.39,0.13,13.68,0,25.5,0,-0.25357493,-0.138421274,-0.525904439,-0.129397287
32.4,25.18,39.79,35.85,-0.04,13.68,0,25.5,0,-0.25357493,-0.138421274,-0.525904439,-0.129397287
24.86,13.13,31.83,22.37,-0.5,13.68,0,25.5,0,-0.25357493,-0.138421274,-0.525904439,-0.129397287
36.93,30.93,48.78,36.51,-0.78,35.99,0,10,0,0.018896367,-0.257313031,-0.102284114,0.111368929
33.27,31.2,46.26,36.37,0.4,35.99,0,10,0,0.018896367,-0.257313031,-0.102284114,0.111368929
25.49,15.89,28.84,17.02,-0.35,35.99,0,10,0,0.018896367,-0.257313031,-0.102284114,0.111368929
,,37.94048,27.01024,-0.35,35.99,0,10,0,0.018896367,-0.257313031,-0.102284114,0.111368929
29.43,21.36,44.34,29,-1.02,35.99,0,10,0,0.018896367,-0.257313031,-0.102284114,0.111368929
25.06,15.33,31.12,20.27,-0.58,35.99,0,10,0,0.018896367,-0.257313031,-0.102284114,0.111368929
,,36.52,32.87,-0.57,35.99,0,10,0,0.018896367,-0.257313031,-0.102284114,0.111368929
28.95,24.21,40.33,31.53,-0.2,35.99,2,18,0,0.118380674,0.178789294,0.035430436,0.111368929
28.11,15.59,37.37,22.16,-0.83,35.99,2,18,0,0.118380674,0.178789294,0.035430436,0.111368929
30.88,26.4,39.11,30.23,-0.8,35.99,2,18,0,0.118380674,0.178789294,0.035430436,0.111368929
35.49,36.29,41.14,51.53,-0.07,35.99,2,18,0,0.118380674,0.178789294,0.035430436,0.111368929
53.25,44.24,65.34,61.12,1.13,35.99,2,18,0,0.118380674,0.178789294,0.035430436,0.111368929
37.9,31.3,44.22,36.4,-0.55,35.99,2,18,0,0.118380674,0.178789294,0.035430436,0.111368929
42.21,34.64,55.41,49.24,0.04,35.99,2,18,0,0.118380674,0.178789294,0.035430436,0.111368929
38.26,23.63,47.46,40.59,-0.12,35.99,2,18,0,0.118380674,0.178789294,0.035430436,0.111368929
32.23,21.94,38.33,19.81,-0.85,35.99,2,18,0,0.118380674,0.178789294,0.035430436,0.111368929
27.67,18.03,30.9,28.11,-0.58,35.99,2,18,0,0.118380674,0.178789294,0.035430436,0.111368929
27.41,17.1,31.38,27.47,-0.56,35.99,2,18,0,0.118380674,0.178789294,0.035430436,0.111368929
25.92,12.88,36.86,21.83,0.09,35.99,2,18,0,0.118380674,0.178789294,0.035430436,0.111368929
26.95,12.98,36.44,19.63,-0.44,35.99,2,18,0,0.118380674,0.178789294,0.035430436,0.111368929
25.62,16.27,34.18,23.21,-0.08,9.93,0,14,2,0.003806463,-0.143400672,-0.108714468,0.111368929
38.11,33.68,50.2,39.29,0.87,9.93,0,14,2,0.003806463,-0.143400672,-0.108714468,0.111368929
29.07,22.75,36.14,29.79,-0.01,9.93,0,14,2,0.003806463,-0.143400672,-0.108714468,0.111368929
35.43,25.1,37.28,31.79,-0.4,9.93,0,14,2,0.003806463,-0.143400672,-0.108714468,0.111368929
40.69,32.53,44.32,44.61,0.57,9.93,0,14,2,0.003806463,-0.143400672,-0.108714468,0.111368929
35.76,30.51,52.53,34.69,-0.5,9.93,0,14,2,0.003806463,-0.143400672,-0.108714468,0.111368929
48.94,36.91,66.2,47.16,-0.41,9.93,0,1,0,-0.077440778,-0.2274025,-0.075079373,0.111368929
34.76,27.85,52.59,39.61,-0.36,9.93,0,1,0,-0.077440778,-0.2274025,-0.075079373,0.111368929
44.29,41.63,53.54,47.14,-0.49,9.93,0,1,0,-0.077440778,-0.2274025,-0.075079373,0.111368929
32.67,25.48,43.73,33.48,0.08,9.93,0,1,0,-0.077440778,-0.2274025,-0.075079373,0.111368929
36.53,24.67,41.81,36.23,-0.62,9.93,0,1,0,-0.077440778,-0.2274025,-0.075079373,0.111368929
34.23,29.66,43.14,24.5,0.7,9.93,0,1,0,-0.077440778,-0.2274025,-0.075079373,0.111368929
33.03,23.99,44.6,38.64,-0.57,9.93,0,1,0,-0.077440778,-0.2274025,-0.075079373,0.111368929
36.9,24.65,46.17,35.23,-0.48,9.93,3,1,0,-0.185138104,-0.261480268,-0.041444279,0.111368929
40.24,35.44,50.65,47,-0.26,9.93,3,1,0,-0.185138104,-0.261480268,-0.041444279,0.111368929
46.5,49.16,52.58,64.01,2.18,9.93,3,1,0,-0.185138104,-0.261480268,-0.041444279,0.111368929
36.85,34.35,47.19,49.77,0.26,9.93,3,1,0,-0.185138104,-0.261480268,-0.041444279,0.111368929
34.34,31.25,41.69,46.79,0.07,9.93,3,1,0,-0.185138104,-0.261480268,-0.041444279,0.111368929
27.92,20.23,43.08,30.72,-0.32,49.53,2,9,0,0.216000119,0.212033356,0.145500675,0.020401115
36.78,28.04,48.68,45.7,-0.69,49.53,2,9,0,0.216000119,0.212033356,0.145500675,0.020401115
33.73,31.96,48.91,48.07,0.38,49.53,2,9,0,0.216000119,0.212033356,0.145500675,0.020401115
39.23,26.88,46,29.17,0.05,49.53,2,9,0,0.216000119,0.212033356,0.145500675,0.020401115
28.29,24.54,41.68,28.92,-0.75,49.53,2,9,0,0.216000119,0.212033356,0.145500675,0.020401115
30.46,23.14,36.04,30.63,-0.65,49.53,2,9,0,0.216000119,0.212033356,0.145500675,0.020401115
39.03,28.93,69.19,42.66,-0.57,49.53,2,9,0,0.216000119,0.212033356,0.145500675,0.020401115
29.91,23.68,39.19,28.98,-0.05,49.53,2,9,0,0.216000119,0.212033356,0.145500675,0.020401115
,,37.11378,51.16875,-0.62,49.53,0,2,0,0.114173557,0.163296397,-0.15011927,0.111368929
31.32,24.81,42.05,28.85,-1.09,49.53,0,2,0,0.114173557,0.163296397,-0.15011927,0.111368929
,,57.1948,32.94174,-0.6,49.53,0,2,0,0.114173557,0.163296397,-0.15011927,0.111368929
,,37.66,30.54,-1.13,49.53,0,2,0,0.114173557,0.163296397,-0.15011927,0.111368929
,,75.93228,43.01696,-0.14,49.53,0,2,0,0.114173557,0.163296397,-0.15011927,0.111368929
,,35.87,41.05,-0.99,49.53,0,2,0,0.114173557,0.163296397,-0.15011927,0.111368929
29.76,21.2,49.71,31.31,-0.42,49.53,0,2,0,0.114173557,0.163296397,-0.15011927,0.111368929
,,40.38,32.44,-0.12,49.53,0,2,0,0.114173557,0.163296397,-0.15011927,0.111368929
,,44.33,28.44,-0.89,49.53,0,2,0,0.114173557,0.163296397,-0.15011927,0.111368929
,,56.6606,37.89571,-0.8,49.53,0,2,0,0.114173557,0.163296397,-0.15011927,0.111368929
37.93,25.77,47.3,31.67,1.51,49.53,0,2,0,0.114173557,0.163296397,-0.15011927,0.111368929
35.56,45.92,57.56,49.11,-0.1,49.53,0,2,0,0.114173557,0.163296397,-0.15011927,0.111368929
64.97,27.8,107.97,39.9,-0.57,49.53,0,2,0,0.114173557,0.163296397,-0.15011927,0.111368929
31.23,18.58,37.34,27.12,-0.25,49.53,0,2,0,0.114173557,0.163296397,-0.15011927,0.111368929
27.12,18.36,33.79,28.66,,,5.5,2,.5,0.297661987,0.075214881,0.151551978,0.111368929
24.81,18.22,44.02,29.08,,,5.5,2,.5,0.297661987,0.075214881,0.151551978,0.111368929
,,43.63831,24.7804,-1.16,,5.5,2,.5,0.297661987,0.075214881,0.151551978,0.111368929
,,62.01123,34.3929,-0.89,,5.5,2,.5,0.297661987,0.075214881,0.151551978,0.111368929
38.44,28.14,74.39,43.99,0.76,,5.5,2,.5,0.297661987,0.075214881,0.151551978,0.111368929
31.32,18.36,35.31,31.21,-0.68,,5.5,2,.5,0.297661987,0.075214881,0.151551978,0.111368929
26.23,35.46,35.08,48.41,-0.58,,5.5,2,.5,0.297661987,0.075214881,0.151551978,0.111368929
39.9,32.13,46.67,39.34,0.12,,5.5,2,.5,0.297661987,0.075214881,0.151551978,0.111368929
,,61.6433,54.28944,-0.11,,1.5,1,0,0.177718753,-0.258609174,0.229913368,0.111368929
35.48,31.03,46.26,41.81,-0.48,,1.5,1,0,0.177718753,-0.258609174,0.229913368,0.111368929
52.75,65.47,67.65,57.35,1.91,,1.5,1,0,0.177718753,-0.258609174,0.229913368,0.111368929
26.1,21.02,45.94,38.19,-0.53,,1.5,1,0,0.177718753,-0.258609174,0.229913368,0.111368929
41.53,54.72,48.21,67.72,0.58,,1.5,1,0,0.177718753,-0.258609174,0.229913368,0.111368929
44.26,37.92,46.34,52.12,0.87,,1.5,1,0,0.177718753,-0.258609174,0.229913368,0.111368929
38.25,28.3,52.51,42.08,-0.39,,1,5,0,0.366576206,0.203203836,0.207957919,0.020401115
49.4,47.31,51.45,73.05,0.18,,1,5,0,0.366576206,0.203203836,0.207957919,0.020401115
33.91,21.29,42.43,33.05,0.48,,1,5,0,0.366576206,0.203203836,0.207957919,0.020401115
33.72,32.51,52.92,36.72,1.2,,1,5,0,0.366576206,0.203203836,0.207957919,0.020401115
45.49,30.89,51.37,39.21,0.45,,1,5,0,0.366576206,0.203203836,0.207957919,0.020401115
35.51,37.81,43.64,37.04,0.67,,1,5,0,0.366576206,0.203203836,0.207957919,0.020401115
32.24,19.21,43.82,35.24,1.28,,1,5,0,0.366576206,0.203203836,0.207957919,0.020401115
46.24,28.83,58.71,53.86,0.59,,1,5,0,0.366576206,0.203203836,0.207957919,0.020401115
,,39.52893,35.73076,-0.54,16.04,0,1,0,-0.365662146,-0.126255948,-0.127096958,-0.338299624
,,49.72782,30.58197,-1.05,16.04,0,1,0,-0.365662146,-0.126255948,-0.127096958,-0.338299624
32.18,27.64,52.39,41.68,-0.58,16.04,0,1,0,-0.365662146,-0.126255948,-0.127096958,-0.338299624
24.6,16.73,25.27,18.03,-0.58,16.04,0,1,0,-0.365662146,-0.126255948,-0.127096958,-0.338299624
32.41,26.13,40.93,28.32,-0.32,16.04,0,1,0,-0.365662146,-0.126255948,-0.127096958,-0.338299624
28.15,32.12,41.21,43.51,-0.05,16.04,0,1,0,-0.365662146,-0.126255948,-0.127096958,-0.338299624
24.89,18.01,32.59,23.81,-0.49,16.04,0,1,0,-0.365662146,-0.126255948,-0.127096958,-0.338299624
26.27,13.36,35.1,20.32,-0.88,16.04,0,1,0,-0.365662146,-0.126255948,-0.127096958,-0.338299624
70.07,40.74,104.1,48.04,-0.04,16.04,0,1,0,0.176739619,0.154704109,0.153090618,0.111368929
27.89,46.82,38.15,59.8,0.66,16.04,0,1,0,0.176739619,0.154704109,0.153090618,0.111368929
42.22,28.14,51.23,42.22,0.92,16.04,0,1,0,0.176739619,0.154704109,0.153090618,0.111368929
27.82,25.61,44.16,41.95,-0.21,16.04,0,1,0,0.176739619,0.154704109,0.153090618,0.111368929
26.44,25.01,34.96,42.15,-0.4,16.04,0,1,0,0.176739619,0.154704109,0.153090618,0.111368929
28.88,24.59,40.25,39.13,-0.27,16.04,0,1,0,0.176739619,0.154704109,0.153090618,0.111368929
35.26,24.28,39.62,35.56,-0.61,16.04,0,1,0,0.176739619,0.154704109,0.153090618,0.111368929
,,26.31639,28.91098,-1.33,16.04,4,3,0,-0.407177787,-0.168645555,0.088201763,0.111368929
32.83,27.72,44.39,40.25,-0.04,16.04,4,3,0,-0.407177787,-0.168645555,0.088201763,0.111368929
32.66,35.95,49.8,42.37,0.95,16.04,4,3,0,-0.407177787,-0.168645555,0.088201763,0.111368929
35.83,34.63,55.4,49.26,-0.33,16.04,4,3,0,-0.407177787,-0.168645555,0.088201763,0.111368929
29.49,20.55,43.53,39.69,-0.67,16.04,4,3,0,-0.407177787,-0.168645555,0.088201763,0.111368929
32.71,19.58,43.97,26.17,-0.24,16.04,4,3,0,-0.407177787,-0.168645555,0.088201763,0.111368929
28.58,17.47,32.06,27.98,-0.61,32.18,0,14,4,-0.126190305,-0.274843709,-0.387906507,0.020401115
30.33,16.08,40.67,22.6,-0.48,32.18,0,14,4,-0.126190305,-0.274843709,-0.387906507,0.020401115
28.28,21.29,45.24,41.23,-0.62,32.18,0,14,4,-0.126190305,-0.274843709,-0.387906507,0.020401115
27.41,20.73,41,33.69,-0.71,32.18,0,14,4,-0.126190305,-0.274843709,-0.387906507,0.020401115
27.61,15.06,34.63,28.65,-0.38,32.18,0,14,4,-0.126190305,-0.274843709,-0.387906507,0.020401115
43.73,31.49,54.48,41.25,0.73,32.18,0,14,4,-0.126190305,-0.274843709,-0.387906507,0.020401115
24.74,18.74,37.88,31.46,-0.47,32.18,0,14,4,-0.126190305,-0.274843709,-0.387906507,0.020401115
26.13,16.97,33.13,20.19,-0.6,32.18,0,14,4,-0.126190305,-0.274843709,-0.387906507,0.020401115
37,27.42,42.14,33.51,-0.75,32.18,0,14,4,-0.126190305,-0.274843709,-0.387906507,0.020401115
29.86,24.73,35.04,28.49,-0.02,32.18,0,14,4,-0.126190305,-0.274843709,-0.387906507,0.020401115
32.68,26.71,50.71,41.41,0.26,32.18,0,14,4,-0.126190305,-0.274843709,-0.387906507,0.020401115
29.05,23.25,34.88,29.3,-0.75,32.18,0,28,1,-0.266298232,-0.301166466,-0.355947005,-0.196108202
25.71,17.67,30.1,19.62,-0.59,32.18,0,28,1,-0.266298232,-0.301166466,-0.355947005,-0.196108202
26.4,19.06,40.92,27.88,0.03,32.18,0,28,1,-0.266298232,-0.301166466,-0.355947005,-0.196108202
33.6,24.22,46.52,33.35,-0.23,32.18,0,28,1,-0.266298232,-0.301166466,-0.355947005,-0.196108202
24.65,18.6,27.38,23.31,-0.47,32.18,0,28,1,-0.266298232,-0.301166466,-0.355947005,-0.196108202
28.35,19.15,37.32,29.51,1.03,32.18,0,28,1,-0.266298232,-0.301166466,-0.355947005,-0.196108202
31.15,24.09,35.62,30.21,-0.43,32.18,0,28,1,-0.266298232,-0.301166466,-0.355947005,-0.196108202
26.92,19.47,28.77,26.35,,32.18,0,28,1,-0.266298232,-0.301166466,-0.355947005,-0.196108202
28.93,25.66,42.94,32.21,-0.25,32.18,0,28,1,-0.266298232,-0.301166466,-0.355947005,-0.196108202
37.64,32.16,66.34,34.82,-0.09,,9,3,0,0.149515268,-0.326138144,-0.363696838,-0.018853192
39.87,37.49,46.95,41.08,-0.22,,9,3,0,0.149515268,-0.326138144,-0.363696838,-0.018853192
37.09,30.31,49.48,37.7,-0.58,,9,3,0,0.149515268,-0.326138144,-0.363696838,-0.018853192
40.16,25.88,65.11,35.68,-0.43,,9,3,0,0.149515268,-0.326138144,-0.363696838,-0.018853192
36.14,26.43,51.64,38.46,1.2,,9,3,0,0.149515268,-0.326138144,-0.363696838,-0.018853192
28.21,20.2,45.56,33.21,-0.48,,9,3,0,0.149515268,-0.326138144,-0.363696838,-0.018853192
29.39,27.72,38.78,32.37,-0.54,2.24,1,7,0,-0.190420014,0.076087906,0.072031727,0.111368929
41.58,35.79,58.74,45.23,0.26,2.24,1,7,0,-0.190420014,0.076087906,0.072031727,0.111368929
37.79,29.94,48.26,41.01,0.06,2.24,1,7,0,-0.190420014,0.076087906,0.072031727,0.111368929
40.37,34.01,52.76,40.96,0.45,2.24,1,7,0,-0.190420014,0.076087906,0.072031727,0.111368929
30.75,16.21,39.65,28.46,0.85,2.24,1,7,0,-0.190420014,0.076087906,0.072031727,0.111368929
26.96,18.13,36.43,26.34,-0.31,2.24,1,7,0,-0.190420014,0.076087906,0.072031727,0.111368929
38.02,27.84,53.69,41.09,0.32,2.24,1,7,0,-0.190420014,0.076087906,0.072031727,0.111368929
37.05,26.61,44.04,31.11,0.34,2.24,1,7,0,-0.190420014,0.076087906,0.072031727,0.111368929
65.41,44.29,93.87,56.07,-0.12,2.24,1,7,0,-0.190420014,0.076087906,0.072031727,0.111368929
38.43,27.09,44.35,37.18,-0.17,2.24,1,7,0,-0.190420014,0.076087906,0.072031727,0.111368929
30.78,21.89,44.44,28.21,0.08,2.24,1,7,0,-0.190420014,0.076087906,0.072031727,0.111368929
41.04,28.84,49.83,32.3,-0.29,2.24,1,7,0,-0.190420014,0.076087906,0.072031727,0.111368929
42.41,33.08,52.41,53.28,0.5,2.24,1,7,0,-0.190420014,0.076087906,0.072031727,0.111368929
37.74,19.41,43.45,37.5,0.26,2.24,1,7,0,-0.190420014,0.076087906,0.072031727,0.111368929
39.4,18.8,46.43,30.95,-0.39,2.24,1,7,0,-0.190420014,0.076087906,0.072031727,0.111368929
38.94,26.99,44.86,42.44,1.15,2.24,1,7,0,-0.190420014,0.076087906,0.072031727,0.111368929
46.23,35.81,46.64,35.25,0.33,2.24,1,7,0,-0.190420014,0.076087906,0.072031727,0.111368929
46.89,39.51,56.46,58.26,1.58,2.24,1,7,0,-0.190420014,0.076087906,0.072031727,0.111368929
34.33,28.53,45.1,37.71,1.2,2.24,1,7,0,-0.190420014,0.076087906,0.072031727,0.111368929
29.68,22.43,44.31,46.64,0.06,2.24,1,7,0,-0.190420014,0.076087906,0.072031727,0.111368929
38.64,44.19,51.05,52.6,-0.39,2.24,1,7,0,-0.190420014,0.076087906,0.072031727,0.111368929
38.68,34.56,47.67,34.95,0.38,2.24,1,7,0,-0.190420014,0.076087906,0.072031727,0.111368929
38.51,32.85,49.73,50.07,-0.53,2.24,1,7,0,-0.190420014,0.076087906,0.072031727,0.111368929
40.1,41.7,56.37,58.82,0.24,2.24,1,7,0,-0.190420014,0.076087906,0.072031727,0.111368929
47,31.38,60.07,54.88,0.53,13.82,9,4,7,-0.32738078,0.035013641,0.265966615,0.111368929
51.48,42.26,53.77,46.05,0.2,13.82,9,4,7,-0.32738078,0.035013641,0.265966615,0.111368929
85.06,34.14,98.71,44.58,-0.28,13.82,9,4,7,-0.32738078,0.035013641,0.265966615,0.111368929
40.54,29.17,49.39,56.72,-0.43,13.82,9,4,7,-0.32738078,0.035013641,0.265966615,0.111368929
28.67,20.41,34.29,24.18,-0.82,13.82,9,4,7,-0.32738078,0.035013641,0.265966615,0.111368929
26.54,20.77,35.73,26.63,-0.35,13.82,9,4,7,-0.32738078,0.035013641,0.265966615,0.111368929
27.68,18.6,41.07,30.67,-0.64,13.82,9,4,7,-0.32738078,0.035013641,0.265966615,0.111368929
38.43,25.37,54.48,36.42,-0.16,13.82,9,4,7,-0.32738078,0.035013641,0.265966615,0.111368929
34.06,23.76,46.95,40.99,0.02,13.82,9,4,7,-0.32738078,0.035013641,0.265966615,0.111368929
34.87,26.89,45.08,41.3,-0.16,13.82,9,4,7,-0.32738078,0.035013641,0.265966615,0.111368929
36.19,28.47,40.53,31.37,-0.06,6.25,1,2.5,2.5,-0.016237838,-0.067891704,0.053467091,0.111368929
33.89,27.09,41.15,31.79,-0.6,6.25,1,2.5,2.5,-0.016237838,-0.067891704,0.053467091,0.111368929
29.07,19.11,40.19,27.15,-0.38,6.25,1,2.5,2.5,-0.016237838,-0.067891704,0.053467091,0.111368929
36.34,27.64,46.24,29.27,0.02,6.25,1,2.5,2.5,-0.016237838,-0.067891704,0.053467091,0.111368929
31.34,16.18,32.64,25.88,-0.17,6.25,1,2.5,2.5,-0.016237838,-0.067891704,0.053467091,0.111368929
23.96,12.83,33.06,18.76,0.07,6.25,1,2.5,2.5,-0.016237838,-0.067891704,0.053467091,0.111368929
30.1,27.04,42.64,40.68,0.47,8.06,0,13,4,-0.028961139,-0.336614608,-0.04795859,0.111368929
30.26,19.67,35.36,32.73,-0.18,8.06,0,13,4,-0.028961139,-0.336614608,-0.04795859,0.111368929
33.74,28.34,44.6,51.78,1.28,8.06,0,13,4,-0.028961139,-0.336614608,-0.04795859,0.111368929
25.44,27.61,34.52,34.99,-0.22,8.06,0,13,4,-0.028961139,-0.336614608,-0.04795859,0.111368929
29.74,28.48,38.45,29.74,-0.33,8.06,0,13,4,-0.028961139,-0.336614608,-0.04795859,0.111368929
35.07,29.79,49.93,40.72,-0.17,8.06,0,13,4,-0.028961139,-0.336614608,-0.04795859,0.111368929
34.46,26.88,40.91,37.87,-0.39,8.06,0,13,4,-0.028961139,-0.336614608,-0.04795859,0.111368929
23.7,18.32,32.61,30.37,0.45,8.06,0,13,4,-0.028961139,-0.336614608,-0.04795859,0.111368929
27.1,29.93,44.64,34.41,-0.72,8.06,0,13,4,-0.028961139,-0.336614608,-0.04795859,0.111368929
32.19,32.54,43.42,42.32,0.95,8.06,0,13,4,-0.028961139,-0.336614608,-0.04795859,0.111368929
39.01,35.08,44.83,51.1,1.03,8.06,0,13,4,-0.028961139,-0.336614608,-0.04795859,0.111368929
35.69,30.48,43.29,39.55,0.1,8.06,0,13,4,-0.028961139,-0.336614608,-0.04795859,0.111368929
52.79,43.32,67.68,58.48,0.65,8.06,0,13,4,-0.028961139,-0.336614608,-0.04795859,0.111368929
,,45.1,49.24,-0.16,8.06,0,13,4,-0.028961139,-0.336614608,-0.04795859,0.111368929
30.45,26.57,36.57,42.51,-0.54,8.06,0,13,4,-0.028961139,-0.336614608,-0.04795859,0.111368929
44.59,49.45,64.36,52.65,1.06,8.06,0,13,4,-0.028961139,-0.336614608,-0.04795859,0.111368929
45.6,39.95,47.07,49.69,0.29,8.06,0,13,4,-0.028961139,-0.336614608,-0.04795859,0.111368929
34.75,35.04,36.72,50.51,0.57,8.06,0,13,4,-0.028961139,-0.336614608,-0.04795859,0.111368929
45.03,43.29,49.86,52.23,-0.4,8.06,0,13,4,-0.028961139,-0.336614608,-0.04795859,0.111368929
35.03,27.44,42.42,34.15,1.33,8.06,0,13,4,-0.028961139,-0.336614608,-0.04795859,0.111368929
44.58,32.46,50.06,42.82,-0.2,8.06,0,13,4,-0.028961139,-0.336614608,-0.04795859,0.111368929
24.64,22.74,36.41,37.13,-0.14,8.06,0,13,4,-0.028961139,-0.336614608,-0.04795859,0.111368929
32.82,29.63,39.41,43,0.37,8.06,0,13,4,-0.028961139,-0.336614608,-0.04795859,0.111368929
55.05,40.69,59.36,53.16,0.69,8.06,0,13,4,-0.028961139,-0.336614608,-0.04795859,0.111368929
33.27,27.89,46.33,47.36,-0.47,8.06,0,13,4,-0.028961139,-0.336614608,-0.04795859,0.111368929
38.16,33.18,61.25,43.09,1.43,19.34,0,17,0,0.041817942,-0.041195033,-0.046840315,0.111368929
38.98,39.25,57.9,55.65,1.64,19.34,0,17,0,0.041817942,-0.041195033,-0.046840315,0.111368929
33.89,29.52,44.34,36.76,-0.45,19.34,0,17,0,0.041817942,-0.041195033,-0.046840315,0.111368929
42.35,44.36,51.03,50.78,-0.3,19.34,0,17,0,0.041817942,-0.041195033,-0.046840315,0.111368929
34.01,19.71,44.46,37.04,-1.14,19.34,0,17,0,0.041817942,-0.041195033,-0.046840315,0.111368929
33.53,19.15,39.28,32.01,-0.48,19.34,0,17,0,0.041817942,-0.041195033,-0.046840315,0.111368929
31.53,23.02,40.55,21.32,-3.08,19.34,0,17,0,0.041817942,-0.041195033,-0.046840315,0.111368929
30.72,20.12,41.08,32.02,-0.7,19.34,0,17,0,0.041817942,-0.041195033,-0.046840315,0.111368929
41.25,26.95,68.13,36.47,0.1,19.34,0,17,0,0.041817942,-0.041195033,-0.046840315,0.111368929
34.98,32.17,50.63,52.94,-0.26,19.34,0,17,0,0.041817942,-0.041195033,-0.046840315,0.111368929
38.93,30.04,50.21,40.84,-0.06,19.34,0,17,0,0.041817942,-0.041195033,-0.046840315,0.111368929
29.97,17.25,49.18,28.74,0.16,19.34,0,14,6,0.315484425,0.482828628,0.09811329,0.046257868
44.41,41.91,73.45,54.72,-0.58,19.34,0,14,6,0.315484425,0.482828628,0.09811329,0.046257868
45.62,38.84,55.2,42.96,-0.4,19.34,0,14,6,0.315484425,0.482828628,0.09811329,0.046257868
25.95,21.14,48.6,32.53,-0.21,19.34,0,14,6,0.315484425,0.482828628,0.09811329,0.046257868
32.31,23.46,44.37,23.28,-0.14,19.34,0,14,6,0.315484425,0.482828628,0.09811329,0.046257868
27.06,18.85,41.92,26.85,-0.63,19.34,0,14,6,0.315484425,0.482828628,0.09811329,0.046257868
32.23,25.14,38.64,31.16,-0.11,19.34,0,14,6,0.315484425,0.482828628,0.09811329,0.046257868
28.67,17.99,49.45,32.89,-0.09,19.34,0,5,15,0.106047652,-0.01726211,0.06037349,0.111368929
40.1,29.62,52.07,52.44,1.24,19.34,0,5,15,0.106047652,-0.01726211,0.06037349,0.111368929
29.38,30.22,49.69,43.85,-0.38,19.34,0,5,15,0.106047652,-0.01726211,0.06037349,0.111368929
37.96,35.64,54.7,45.92,-0.55,19.34,0,5,15,0.106047652,-0.01726211,0.06037349,0.111368929
37.92,22.31,50.19,33.14,-0.4,19.34,0,5,15,0.106047652,-0.01726211,0.06037349,0.111368929
45.02,36.34,50.94,47.17,1.57,19.34,0,5,15,0.106047652,-0.01726211,0.06037349,0.111368929
31.1,27.57,38.11,36.25,,15.63,4,1,0,0.448238075,0.135967367,0.090757124,0.111368929
40.38,31.63,49.09,42.31,0.82,15.63,4,1,0,0.448238075,0.135967367,0.090757124,0.111368929
34.63,31.58,46.58,44.29,1.06,15.63,4,1,0,0.448238075,0.135967367,0.090757124,0.111368929
46.92,33.7,56.29,42.71,0.09,15.63,4,1,0,0.448238075,0.135967367,0.090757124,0.111368929
26.89,19.11,33.73,29.08,-0.18,15.63,4,1,0,0.448238075,0.135967367,0.090757124,0.111368929
29.43,20.42,37.57,32.5,0.09,15.63,4,1,0,0.448238075,0.135967367,0.090757124,0.111368929
35.14,21.7,43.96,41.08,1.04,15.63,4,1,0,0.448238075,0.135967367,0.090757124,0.111368929
31.79,25.61,33.36,32.12,0.57,15.63,4,1,0,0.448238075,0.135967367,0.090757124,0.111368929
32.84,33.42,39.05,45.63,0.55,15.63,4,1,0,0.448238075,0.135967367,0.090757124,0.111368929
29.19,25.72,40.72,31.91,-0.2,15.63,4,1,0,0.448238075,0.135967367,0.090757124,0.111368929
